iter	RMSE
1512	0.1390333409
1513	0.1389971028
1514	0.1389442051
1515	0.1388960637
1516	0.1388226064
1517	0.1387816842
1518	0.1387762332
1519	0.1387687154
1520	0.1387370442
1521	0.1386817409
1522	0.1386068934
1523	0.1385452399
1524	0.1385102577
1525	0.1384763431
1526	0.1384080005
1527	0.1383410652
1528	0.1383104755
1529	0.1382668507
1530	0.1382277907
1531	0.1381484518
1532	0.1381390555
1533	0.1381110903
1534	0.1380661333
1535	0.1379781704
1536	0.1379716953
1537	0.1378890276
1538	0.1378522525
1539	0.1378372425
1540	0.1378051808
1541	0.1377487038
1542	0.1377073744
1543	0.137665982
1544	0.1375827012
1545	0.1375456009
1546	0.1375349973
1547	0.1374807219
1548	0.1374777225
1549	0.1372789437
1550	0.1372033079
1551	0.1371755048
1552	0.1371264809
1553	0.1370913881
1554	0.1370688002
1555	0.1370393509
1556	0.1369428155
1557	0.1368604865
1558	0.1368520156
1559	0.1368284071
1560	0.1367561776
1561	0.1367157302
1562	0.1366925147
1563	0.1366869885
1564	0.1366801836
1565	0.1366716121
1566	0.1366433982
1567	0.1366173565
1568	0.1365848483
1569	0.1365480693
1570	0.1365291775
1571	0.1364446062
1572	0.1364051439
1573	0.1363929418
1574	0.1363509951
1575	0.136331373
1576	0.1362890358
1577	0.136256573
1578	0.1362555125
1579	0.1362277776
1580	0.1362233047
1581	0.1362073807
1582	0.1361984472
1583	0.1361416228
1584	0.1360979871
1585	0.1360909943
1586	0.1360689591
1587	0.1360230546
1588	0.1359517535
1589	0.1359357059
1590	0.1358854708
1591	0.1358674389
1592	0.1358013363
1593	0.1357628434
1594	0.135719331
1595	0.1357062923
1596	0.1356379164
1597	0.1355934774
1598	0.135577809
1599	0.135550191
1600	0.1354810439
1601	0.135455134
1602	0.135437644
1603	0.1353662919
1604	0.1353637387
1605	0.1353369557
1606	0.1353067371
1607	0.1352908902
1608	0.135261268
1609	0.1352470562
1610	0.1352304943
1611	0.1352177183
1612	0.1351528935
1613	0.1350999625
1614	0.1350736953
1615	0.1350312746
1616	0.1349944172
1617	0.13496477
1618	0.1349524729
1619	0.1349492041
1620	0.1349236457
1621	0.1348641044
1622	0.1348231502
1623	0.134815164
1624	0.1347208857
1625	0.1347041479
1626	0.134640414
1627	0.134518468
1628	0.1344604522
1629	0.1344451402
1630	0.1344035308
1631	0.1343830814
1632	0.1343285538
1633	0.1342797776
1634	0.1342487893
1635	0.1342427116
1636	0.1342078035
1637	0.134190072
1638	0.134180481
1639	0.1341166787
1640	0.1340850258
1641	0.1340768231
1642	0.1340762022
1643	0.1340601873
1644	0.1340488622
1645	0.1340118696
1646	0.133990971
1647	0.1339332969
1648	0.1339273681
1649	0.1339070623
1650	0.1338903455
1651	0.1338534857
1652	0.1338242451
1653	0.1337828665
1654	0.1337676539
1655	0.1337345157
1656	0.1337154321
1657	0.1336674539
1658	0.1336125252
1659	0.1336001059
1660	0.1335883261
1661	0.1335484736
1662	0.1335268034
1663	0.1335046512
1664	0.1334455223
1665	0.1333886297
1666	0.1333495449
1667	0.1333303781
1668	0.1332897704
1669	0.133287267
1670	0.1332535549
1671	0.1332205773
1672	0.133177506
1673	0.1331381985
1674	0.1330987277
1675	0.1330627857
1676	0.1330367742
1677	0.1330123241
1678	0.1329435303
1679	0.1328516655
1680	0.1328154911
1681	0.1328137951
1682	0.1328010991
1683	0.132752653
1684	0.1327066514
1685	0.1326951163
1686	0.1326897496
1687	0.1326537573
1688	0.1326401232
1689	0.1326107638
1690	0.1325811184
1691	0.1325631982
1692	0.1325620603
1693	0.132494893
1694	0.132481962
1695	0.1324766435
1696	0.1324735604
1697	0.1324251525
1698	0.132404473
1699	0.1323761785
1700	0.1323615172
1701	0.1322833089
1702	0.1321877692
1703	0.1321688343
1704	0.132165599
1705	0.1321112108
1706	0.1320846196
1707	0.1320596617
1708	0.1319559957
1709	0.1319537424
1710	0.1319241871
1711	0.1318781705
1712	0.131839078
1713	0.1318346599
1714	0.1318215322
1715	0.1317725489
1716	0.1317721187
1717	0.1316831963
1718	0.1316473951
1719	0.1316159972
1720	0.1315925659
1721	0.1315849008
1722	0.1315746656
1723	0.1315322514
1724	0.1314867332
1725	0.1314773914
1726	0.1314338245
1727	0.1314249264
1728	0.1314170904
1729	0.131375906
1730	0.1313005745
1731	0.1312952987
1732	0.1312551092
1733	0.131225096
1734	0.131201835
1735	0.131196301
1736	0.1311646504
1737	0.1311478717
1738	0.1311247233
1739	0.1310975215
1740	0.1310812039
1741	0.1310335248
1742	0.130990044
1743	0.1309584433
1744	0.1309572094
1745	0.1309439514
1746	0.1309250168
1747	0.1308980703
1748	0.1308344111
1749	0.130815353
1750	0.1308007902
1751	0.1307902881
1752	0.1306915218
1753	0.1306311873
1754	0.1305530475
1755	0.1305518238
1756	0.1305510485
1757	0.1305388886
1758	0.1305208343
1759	0.1304803234
1760	0.1304724398
1761	0.1304553382
1762	0.1304428113
1763	0.1304176007
1764	0.1304063938
1765	0.1303730509
1766	0.1303597645
1767	0.1303584158
1768	0.130324699
1769	0.1303083813
1770	0.1302495837
1771	0.1302398515
1772	0.1302297023
1773	0.130188738
1774	0.1301724909
1775	0.1301532552
1776	0.1301397712
1777	0.1300505746
1778	0.1299895081
1779	0.1299465742
1780	0.1299297802
1781	0.1299238616
1782	0.1298861705
1783	0.1298287282
1784	0.129782632
1785	0.1297822839
1786	0.129753946
1787	0.1297046694
1788	0.1296595347
1789	0.129611115
1790	0.1295974124
1791	0.1294732918
1792	0.1294728338
1793	0.1294650505
1794	0.1294621372
1795	0.1294505557
1796	0.1294273093
1797	0.1293955294
1798	0.1293077538
1799	0.1292830968
1800	0.1292370085
1801	0.1292200191
1802	0.1291882266
1803	0.1291721985
1804	0.1291717952
1805	0.1291519937
1806	0.129141855
1807	0.1291384232
1808	0.1291083523
1809	0.1291043925
1810	0.1290764526
1811	0.1290721802
1812	0.1290155268
1813	0.1289536337
1814	0.1289290251
1815	0.1288983211
1816	0.1288752243
1817	0.1288684469
1818	0.1288046632
1819	0.1287881404
1820	0.1287525073
1821	0.1287153264
1822	0.1286837199
1823	0.1286293475
1824	0.1286133006
1825	0.1286013559
1826	0.1285928169
1827	0.1285278356
1828	0.1284981018
1829	0.1284919299
1830	0.1284384763
1831	0.1283697658
1832	0.1283463841
1833	0.1283079616
1834	0.128278028
1835	0.1282679973
1836	0.1282571375
1837	0.1282103825
1838	0.1281687272
1839	0.1281334319
1840	0.1281317241
1841	0.1281102389
1842	0.1280802958
1843	0.1280607009
1844	0.12805304
1845	0.1280149605
1846	0.1279996133
1847	0.1279980833
1848	0.1279366136
1849	0.1278865455
1850	0.1278498348
1851	0.1278431296
1852	0.1278252254
1853	0.1277569279
1854	0.1277383479
1855	0.1277186672
1856	0.1275714184
1857	0.127553376
1858	0.1275267467
1859	0.1274971968
1860	0.1274625076
1861	0.1274504343
1862	0.1274462036
1863	0.1274209659
1864	0.1273819151
1865	0.1273657008
1866	0.1273416267
1867	0.1273385818
1868	0.1273199263
1869	0.1273117725
1870	0.1272977306
1871	0.1272644408
1872	0.1271961342
1873	0.1271716618
1874	0.1271437231
1875	0.1270997595
1876	0.1270575871
1877	0.1270315059
1878	0.1270248564
1879	0.1270189668
1880	0.1269746395
1881	0.1269327023
1882	0.1268998706
1883	0.1268994981
1884	0.1268535581
1885	0.1268320906
1886	0.1268244541
1887	0.1268145036
1888	0.1268072572
1889	0.1267658435
1890	0.1267510664
1891	0.1267326177
1892	0.1267013671
1893	0.1266647313
1894	0.1266569339
1895	0.126626277
1896	0.1266259738
1897	0.1266134462
1898	0.1265768816
1899	0.1265608089
1900	0.1265478606
1901	0.126497789
1902	0.1264515966
1903	0.1264108897
1904	0.1264056437
1905	0.1263901769
1906	0.1263304254
1907	0.1262938697
1908	0.1262135035
1909	0.1261734166
1910	0.1261456346
1911	0.1261029854
1912	0.1260811397
1913	0.1260364432
1914	0.1260290038
1915	0.1260259821
1916	0.1260068375
1917	0.1259715983
1918	0.1259452952
1919	0.1259383523
1920	0.1259127442
1921	0.1259116516
1922	0.125876159
1923	0.1258336633
1924	0.1258030885
1925	0.1257793279
1926	0.1257557523
1927	0.1257115916
1928	0.1257022644
1929	0.1256722674
1930	0.1256303655
1931	0.1256090725
1932	0.1255367101
1933	0.1254977663
1934	0.1254900043
1935	0.1254704191
1936	0.1254574186
1937	0.1253937704
1938	0.125371037
1939	0.125359519
1940	0.1253219452
1941	0.1252995727
1942	0.1252806483
1943	0.1252649184
1944	0.1252504428
1945	0.1252374353
1946	0.1251840583
1947	0.1251415694
1948	0.1251272247
1949	0.1251252338
1950	0.1250998619
1951	0.1250135979
1952	0.1249928331
1953	0.1249549534
1954	0.1249355704
1955	0.1249194545
1956	0.1249031237
1957	0.1248859487
1958	0.124843251
1959	0.1248147098
1960	0.1247434337
1961	0.1247379902
1962	0.1247079132
1963	0.124695586
1964	0.1246603739
1965	0.1246547934
1966	0.1246080002
1967	0.1245874338
1968	0.124544812
1969	0.1245244182
1970	0.1245047128
1971	0.1244799128
1972	0.1244486307
1973	0.1244289252
1974	0.1244197752
1975	0.1243842184
1976	0.1243522104
1977	0.1243329616
1978	0.124306419
1979	0.1242766844
1980	0.1242558089
1981	0.1241883101
1982	0.1241670986
1983	0.1241278235
1984	0.1241015446
1985	0.1240740242
1986	0.1240574544
1987	0.1240571362
1988	0.1240467988
1989	0.124038353
1990	0.1240306729
1991	0.1239152861
1992	0.1239043918
1993	0.1238811089
1994	0.1238143839
1995	0.1238004863
1996	0.1237546878
1997	0.123739779
1998	0.1237190266
1999	0.1237158292
2000	0.1236663571
2001	0.1236431276
2002	0.123630948
2003	0.1235334336
2004	0.1235223125
2005	0.1235028435
2006	0.1234731735
2007	0.1234509084
2008	0.1234237824
2009	0.1234005847
2010	0.1233860324
2011	0.1233540994
2012	0.1233328053
2013	0.1232806256
2014	0.1232590508
2015	0.1232129876
2016	0.1231618629
2017	0.1231219844
2018	0.123103916
2019	0.1230661294
2020	0.123038105
2021	0.123019759
2022	0.1229785339
2023	0.1229769268
2024	0.1229591479
2025	0.1229422972
2026	0.1228855528
2027	0.1228652707
2028	0.1228470299
2029	0.1228128392
2030	0.1227705068
2031	0.1227277223
2032	0.1227002633
2033	0.1226695238
2034	0.1225997628
2035	0.1225715064
2036	0.122544645
2037	0.1225075173
2038	0.1224799178
2039	0.1224364408
2040	0.1224022722
2041	0.122393542
2042	0.1223705853
2043	0.1223592232
2044	0.1223455103
2045	0.1223258332
2046	0.1222870148
2047	0.1222625555
2048	0.122237832
2049	0.122222967
2050	0.1222036171
2051	0.1221756443
2052	0.122131482
2053	0.1221165524
2054	0.1220862822
2055	0.1220812398
2056	0.1220756623
2057	0.1220497654
2058	0.1220298356
2059	0.1220192684
2060	0.1219876145
2061	0.1219602668
2062	0.121936131
2063	0.1218926235
2064	0.1218660259
2065	0.121828933
2066	0.1218190104
2067	0.1217775493
2068	0.1217649537
2069	0.1217486597
2070	0.1217333839
2071	0.121725376
2072	0.1216934507
2073	0.1216733135
2074	0.1216385493
2075	0.1215927846
2076	0.1215623431
2077	0.1215200062
2078	0.1214997675
2079	0.1214466159
2080	0.1214198195
2081	0.121388076
2082	0.1213625844
2083	0.1213554118
2084	0.1213232662
2085	0.1213006825
2086	0.1212985209
2087	0.1212658435
2088	0.121243305
2089	0.1211894296
2090	0.1211314225
2091	0.1211079014
2092	0.1210986896
2093	0.1210797906
2094	0.1210622191
2095	0.1210191536
2096	0.1209921601
2097	0.1209451924
2098	0.1208876043
2099	0.120869183
2100	0.1208255171
2101	0.1208195085
2102	0.1208134631
2103	0.1207906206
2104	0.1207811425
2105	0.120773669
2106	0.1207462665
2107	0.1207422236
2108	0.1207225833
2109	0.1207122913
2110	0.1206899223
2111	0.1206350686
2112	0.1206316543
2113	0.1205961346
2114	0.1205847022
2115	0.1205569961
2116	0.1205562513
2117	0.120493847
2118	0.1204611756
2119	0.1204409717
2120	0.120404176
2121	0.1203946463
2122	0.1203908811
2123	0.1203536407
2124	0.1202933931
2125	0.1202834601
2126	0.1202404146
2127	0.1202151658
2128	0.1201850355
2129	0.1201633162
2130	0.1201496856
2131	0.1201245741
2132	0.1201217237
2133	0.1200947343
2134	0.1200643394
2135	0.1200357633
2136	0.1200109912
2137	0.1200067439
2138	0.1200039707
2139	0.1199799439
2140	0.1199457751
2141	0.1199100165
2142	0.1198677788
2143	0.1198394336
2144	0.1198219434
2145	0.1197853849
2146	0.1197421428
2147	0.1197257896
2148	0.1197113678
2149	0.1196950539
2150	0.1196394737
2151	0.1196166752
2152	0.1195987493
2153	0.1195502746
2154	0.1195129953
2155	0.1195103456
2156	0.1195021957
2157	0.119483689
2158	0.1194746087
2159	0.1194594291
2160	0.1194214588
2161	0.1194011664
2162	0.1193574937
2163	0.1193272652
2164	0.1192994987
2165	0.1191941125
2166	0.1191040215
2167	0.1190955297
2168	0.119082626
2169	0.1190618805
2170	0.119043516
2171	0.119029932
2172	0.1190147978
2173	0.1190027185
2174	0.1189946786
2175	0.1189559235
2176	0.1188940208
2177	0.1188583455
2178	0.1188326383
2179	0.1188109119
2180	0.118756417
2181	0.1186938023
2182	0.118643303
2183	0.1186301951
2184	0.1186041065
2185	0.1185595432
2186	0.1185347002
2187	0.1184627782
2188	0.1184505633
2189	0.1184211536
2190	0.1183898936
2191	0.1183646919
2192	0.1183539236
2193	0.1183424723
2194	0.1183018927
2195	0.1182639201
2196	0.1182252635
2197	0.1182250338
2198	0.1181886562
2199	0.1181679752
2200	0.1181449926
2201	0.1181160123
2202	0.1181090993
2203	0.1180889789
2204	0.1180036429
2205	0.1179750279
2206	0.1179146354
2207	0.1179118527
2208	0.1178792387
2209	0.1178374799
2210	0.1178315852
2211	0.11776629
2212	0.1177010326
2213	0.1176848081
2214	0.1176795069
2215	0.1176603289
2216	0.1176552726
2217	0.1176539745
2218	0.1176425756
2219	0.117621345
2220	0.1176180085
2221	0.11758396
2222	0.1175688616
2223	0.1175359329
2224	0.1175164026
2225	0.1174423048
2226	0.1174339509
2227	0.117418026
2228	0.1173920208
2229	0.1173733219
2230	0.1173619857
2231	0.11734381
2232	0.1172709054
2233	0.1172570414
2234	0.1172427362
2235	0.1171840165
2236	0.117166251
2237	0.1171415687
2238	0.1171115461
2239	0.1170943692
2240	0.1170398833
2241	0.1170371881
2242	0.1169736334
2243	0.1169522497
2244	0.1169355934
2245	0.1169142414
2246	0.1168754586
2247	0.116864455
2248	0.1168511356
2249	0.1168261767
2250	0.1168014355
2251	0.1167736292
2252	0.1167442627
2253	0.1167188067
2254	0.1166966485
2255	0.1166559335
2256	0.11664977
2257	0.1166309819
2258	0.1166023349
2259	0.1165917883
2260	0.1165747946
2261	0.1165621765
2262	0.116543421
2263	0.1165306428
2264	0.1165071384
2265	0.1164899617
2266	0.1164296842
2267	0.1164044788
2268	0.116381737
2269	0.1163463164
2270	0.1163192344
2271	0.1163097324
2272	0.1162904154
2273	0.1162343507
2274	0.116218025
2275	0.1161959648
2276	0.1161821751
2277	0.1161299598
2278	0.1161120423
2279	0.1161048869
2280	0.1160955098
2281	0.1160430762
2282	0.1160363336
2283	0.1160353841
2284	0.1160083208
2285	0.1159822549
2286	0.1159303267
2287	0.1159220297
2288	0.1158711614
2289	0.1158471471
2290	0.1158334154
2291	0.1158329782
2292	0.1158235011
2293	0.1157985007
2294	0.1157813475
2295	0.1157560877
2296	0.1157429571
2297	0.1157367807
2298	0.1157155901
2299	0.1157085355
2300	0.1156662375
2301	0.1156526555
2302	0.1156101371
2303	0.1155718747
2304	0.1155469994
2305	0.115530973
2306	0.1155050615
2307	0.1154536155
2308	0.1154487745
2309	0.1154239804
2310	0.1154171393
2311	0.1154162738
2312	0.1153830541
2313	0.1153802979
2314	0.1153664014
2315	0.1153447313
2316	0.1153310686
2317	0.1153081315
2318	0.1152533473
2319	0.1152255013
2320	0.1152253171
2321	0.115217314
2322	0.1151963562
2323	0.1151881833
2324	0.1151177372
2325	0.1151106315
2326	0.1150991791
2327	0.1150768344
2328	0.1150464438
2329	0.1150128517
2330	0.115005571
2331	0.1149703733
2332	0.114937294
2333	0.1149199485
2334	0.114909959
2335	0.1149009002
2336	0.1148747832
2337	0.114831765
2338	0.1148269276
2339	0.1148106687
2340	0.1148075602
2341	0.1147786079
2342	0.1147532724
2343	0.1147320394
2344	0.1147211639
2345	0.1147041751
2346	0.114693454
2347	0.1146578981
2348	0.1146345272
2349	0.1145269361
2350	0.1144957495
2351	0.1144617029
2352	0.1144300903
2353	0.1144160011
2354	0.1143995272
2355	0.1143917385
2356	0.1143583551
2357	0.1143511419
2358	0.1143237525
2359	0.1143054044
2360	0.1142774528
2361	0.114233567
2362	0.1142283888
2363	0.1141870613
2364	0.1141618983
2365	0.1141487129
2366	0.1141296293
2367	0.1141083429
2368	0.1140586005
2369	0.1140443771
2370	0.1140297341
2371	0.1140234169
2372	0.114022648
2373	0.1140093406
2374	0.1139241945
2375	0.113922128
2376	0.1139082674
2377	0.1138718805
2378	0.1138283982
2379	0.1138133509
2380	0.1137864207
2381	0.1137550273
2382	0.1137214764
2383	0.1136900254
2384	0.1136290887
2385	0.1136122796
2386	0.1136067403
2387	0.1135830034
2388	0.1135741499
2389	0.1135593392
2390	0.1135160906
2391	0.1135008367
2392	0.1134856064
2393	0.113469778
2394	0.1134658353
2395	0.1134475435
2396	0.1134279122
2397	0.1133997541
2398	0.1133955612
2399	0.1133140624
2400	0.1132988994
2401	0.1132907431
2402	0.1132822022
2403	0.1132645049
2404	0.1132436008
2405	0.1132415648
2406	0.113222069
2407	0.1131676171
2408	0.1131206927
2409	0.1131147715
2410	0.1130798868
2411	0.1130587435
2412	0.1130326123
2413	0.1130171308
2414	0.1130088524
2415	0.112942677
2416	0.1128934503
2417	0.1128373445
2418	0.1128154381
2419	0.1128135913
2420	0.1127906983
2421	0.1127891298
2422	0.1127675347
2423	0.1127450073
2424	0.1126851741
2425	0.1126766295
2426	0.1126329256
2427	0.1125995391
2428	0.1125865455
2429	0.1125525189
2430	0.1125368013
2431	0.1124743227
2432	0.1124303274
2433	0.1124127595
2434	0.1123837064
2435	0.1123570279
2436	0.1123505718
2437	0.1123326697
2438	0.1123302345
2439	0.112284756
2440	0.112263275
2441	0.1122425366
2442	0.1122380259
2443	0.1122239816
2444	0.1121960001
2445	0.11219436
2446	0.1121434482
2447	0.1121052415
2448	0.1120903661
2449	0.1120874601
2450	0.1120505696
2451	0.1120412212
2452	0.1120291329
2453	0.1120172563
2454	0.1119780641
2455	0.1119694019
2456	0.1119118268
2457	0.1119095433
2458	0.111892633
2459	0.1118806591
2460	0.1118575059
2461	0.1118353046
2462	0.1118254104
2463	0.1118221471
2464	0.1117952271
2465	0.1117821728
2466	0.1117776748
2467	0.1117640259
2468	0.1117561238
2469	0.1117250195
2470	0.1117081311
2471	0.1116729423
2472	0.1116362159
2473	0.1116071004
2474	0.111594488
2475	0.1115513311
2476	0.1115423822
2477	0.1115257064
2478	0.1114901432
2479	0.1114642996
2480	0.1114355938
2481	0.1114121138
2482	0.1113625524
2483	0.1113420741
2484	0.1113214473
2485	0.111297005
2486	0.1112875388
2487	0.1112555307
2488	0.1112366719
2489	0.1112264697
2490	0.111215246
2491	0.1112091951
2492	0.1111981378
2493	0.1110840111
2494	0.111072847
2495	0.1110558287
2496	0.111039987
2497	0.1110204337
2498	0.1110126735
2499	0.1109902773
2500	0.1109884186
2501	0.1109621492
2502	0.1109523425
2503	0.1109361185
2504	0.1108586333
2505	0.110842815
2506	0.1107607367
2507	0.1106740139
2508	0.1106632744
2509	0.1106438168
2510	0.1106435479
2511	0.1106276545
2512	0.1106272289
2513	0.1106132411
2514	0.1105589124
2515	0.1105532917
2516	0.110518121
2517	0.1104987906
2518	0.110492913
2519	0.1104859793
2520	0.1104590243
2521	0.1104535589
2522	0.110453415
2523	0.1104149476
2524	0.1103912161
2525	0.1103879246
2526	0.1103606993
2527	0.1102806994
2528	0.1102625955
2529	0.1102363716
2530	0.1102150218
2531	0.1101898386
2532	0.1101592453
2533	0.1101388874
2534	0.1101316847
2535	0.1101188701
2536	0.110096283
2537	0.1100907137
2538	0.1100724235
2539	0.1100546761
2540	0.1100425376
2541	0.1099943767
2542	0.1099473086
2543	0.1099422049
2544	0.1099401395
2545	0.109911365
2546	0.1099096621
2547	0.1098649735
2548	0.1098522413
2549	0.1098498114
2550	0.1098086988
2551	0.1097718932
2552	0.1097677416
2553	0.1097408189
2554	0.1097320145
2555	0.109717563
2556	0.1096540342
2557	0.1096218573
2558	0.1095986071
2559	0.1095691012
2560	0.1095300579
2561	0.1094969066
2562	0.1094850353
2563	0.109481638
2564	0.1094749634
2565	0.1094608863
2566	0.1094195023
2567	0.1093961681
2568	0.1093821857
2569	0.109363782
2570	0.1093554059
2571	0.1093117816
2572	0.1092932939
2573	0.1092723622
2574	0.1092438585
2575	0.1092328308
2576	0.1092282303
2577	0.109221442
2578	0.1091582093
2579	0.1090997365
2580	0.1090909647
2581	0.1090624744
2582	0.1090370855
2583	0.1089886171
2584	0.108948511
2585	0.1089377248
2586	0.108893644
2587	0.1088723696
2588	0.1088378088
2589	0.1088240057
2590	0.1088149168
2591	0.1087666274
2592	0.1087559235
2593	0.108722286
2594	0.1087124142
2595	0.1086959886
2596	0.1086707639
2597	0.1086676919
2598	0.1086273772
2599	0.1086267304
2600	0.1086173845
2601	0.1085824453
2602	0.1085460117
2603	0.1085409277
2604	0.1085090201
2605	0.1084936979
2606	0.1084806703
2607	0.1084413979
2608	0.1084285472
2609	0.1084120554
2610	0.1083950538
2611	0.1083804982
2612	0.1083138198
2613	0.1082808857
2614	0.1082488849
2615	0.1082117206
2616	0.108179699
2617	0.1081715504
2618	0.1081264693
2619	0.1081191074
2620	0.1081009979
2621	0.1080729279
2622	0.1080503683
2623	0.1080420507
2624	0.1080341046
2625	0.1080256744
2626	0.108009963
2627	0.1079763116
2628	0.1079565218
2629	0.107944869
2630	0.1079101097
2631	0.1079025133
2632	0.1078881535
2633	0.1078845595
2634	0.1078661897
2635	0.1078572682
2636	0.1078420476
2637	0.1078249359
2638	0.1078118909
2639	0.1078007433
2640	0.1077617281
2641	0.1077395919
2642	0.1077052177
2643	0.1077051622
2644	0.1076882669
2645	0.1076358358
2646	0.1076033216
2647	0.1075964564
2648	0.1075536038
2649	0.1075158502
2650	0.1075028038
2651	0.1074722127
2652	0.1074415441
2653	0.1073815001
2654	0.107365471
2655	0.1073636298
2656	0.1073166357
2657	0.1072983205
2658	0.1072604322
2659	0.1071938556
2660	0.1071609542
2661	0.1071130507
2662	0.1070890491
2663	0.1070389988
2664	0.1070008799
2665	0.1069726082
2666	0.1069724687
2667	0.1069426279
2668	0.1069316259
2669	0.1069240717
2670	0.1069156254
2671	0.1069013306
2672	0.1068632136
2673	0.1068458367
2674	0.1068070977
2675	0.1068036583
2676	0.1067925667
2677	0.1067745237
2678	0.1067604129
2679	0.1067365677
2680	0.1067041926
2681	0.1066822644
2682	0.1066741412
2683	0.1066684711
2684	0.1066386874
2685	0.106633467
2686	0.1066076478
2687	0.1065999948
2688	0.1065919022
2689	0.1065684111
2690	0.1065374485
2691	0.1065340196
2692	0.1065295988
2693	0.1065158329
2694	0.1064983749
2695	0.1064963723
2696	0.1064731298
2697	0.1064318968
2698	0.106421874
2699	0.1064100205
2700	0.1063952472
2701	0.106339675
2702	0.1063369466
2703	0.1063341797
2704	0.1063107046
2705	0.1062945289
2706	0.1062731271
2707	0.1062570523
2708	0.1062479393
2709	0.1062180003
2710	0.1062092797
2711	0.1061894165
2712	0.1061548516
2713	0.1061217952
2714	0.1061163713
2715	0.1061053318
2716	0.1061045339
2717	0.1060958639
2718	0.1060877384
2719	0.1060671606
2720	0.1060557125
2721	0.1060141467
2722	0.1059910902
2723	0.1059848228
2724	0.1059389604
2725	0.1059225389
2726	0.1058926967
2727	0.1058854596
2728	0.1058619753
2729	0.1058485934
2730	0.105834954
2731	0.105807869
2732	0.1057889033
2733	0.105766928
2734	0.1057169171
2735	0.1057139949
2736	0.1057011605
2737	0.105687825
2738	0.1056817633
2739	0.105650683
2740	0.1056392435
2741	0.1056180289
2742	0.1056044246
2743	0.1055952314
2744	0.1055928583
2745	0.1055548413
2746	0.1055471091
2747	0.105537453
2748	0.1055365324
2749	0.1055260325
2750	0.1055143816
2751	0.1055051045
2752	0.1055031004
2753	0.1054831022
2754	0.1054517052
2755	0.1054507205
2756	0.1054353907
2757	0.1054139731
2758	0.1054134463
2759	0.1053942912
2760	0.1053890912
2761	0.1053545124
2762	0.1053472368
2763	0.1053331455
2764	0.1052904186
2765	0.1052736264
2766	0.1052639414
2767	0.1052361017
2768	0.1052148301
2769	0.1051924759
2770	0.1051496582
2771	0.1051193461
2772	0.1051097433
2773	0.1050711691
2774	0.1050542758
2775	0.1050287757
2776	0.1049741098
2777	0.1049710577
2778	0.1049147891
2779	0.1049068205
2780	0.1048799592
2781	0.1048785128
2782	0.1048782483
2783	0.1048577614
2784	0.104826077
2785	0.1048031451
2786	0.1047974265
2787	0.1047534404
2788	0.1047379721
2789	0.1047049001
2790	0.1046978658
2791	0.1046570201
2792	0.1046524971
2793	0.104648441
2794	0.1046108488
2795	0.1046026446
2796	0.1045891601
2797	0.1045627821
2798	0.1045517915
2799	0.1045331152
2800	0.1045079013
2801	0.1044898019
2802	0.104487945
2803	0.1044705554
2804	0.1044680174
2805	0.1044383663
2806	0.1044208929
2807	0.1043901281
2808	0.1043657246
2809	0.1043561906
2810	0.104345434
2811	0.1043337564
2812	0.1043275431
2813	0.1043031792
2814	0.1042735775
2815	0.104259837
2816	0.1042116361
2817	0.1042035577
2818	0.1041986451
2819	0.1041976611
2820	0.104182918
2821	0.1041780999
2822	0.1041681976
2823	0.1041633369
2824	0.1041504844
2825	0.1041390059
2826	0.1041337296
2827	0.1041320722
2828	0.1041140879
2829	0.1041023176
2830	0.1040905729
2831	0.1040804566
2832	0.1040714005
2833	0.1040071811
2834	0.1039924542
2835	0.1039772503
2836	0.1039673673
2837	0.1039521314
2838	0.1039167577
2839	0.1038936946
2840	0.103892066
2841	0.1038738803
2842	0.1038670369
2843	0.103855602
2844	0.1038321995
2845	0.1037755481
2846	0.103766782
2847	0.1037380977
2848	0.1037065349
2849	0.1036929517
2850	0.1036763996
2851	0.1036706162
2852	0.1036576339
2853	0.1036557416
2854	0.1036386692
2855	0.1036361315
2856	0.1036145627
2857	0.1035913264
2858	0.103590459
2859	0.1035586932
2860	0.1035470856
2861	0.1035287576
2862	0.1035179503
2863	0.1035110907
2864	0.1034966735
2865	0.1034878324
2866	0.1034854709
2867	0.1034802106
2868	0.1034774313
2869	0.1034688842
2870	0.1034668971
2871	0.103438546
2872	0.1034260892
2873	0.1033969276
2874	0.1033961853
2875	0.1033565253
2876	0.1033432867
2877	0.1033409522
2878	0.1033069891
2879	0.1032949205
2880	0.1032461972
2881	0.1032336671
2882	0.1032200806
2883	0.1032096299
2884	0.1031815636
2885	0.1031565617
2886	0.1031437028
2887	0.1031408804
2888	0.1031098214
2889	0.1031001432
2890	0.103088124
2891	0.1030773519
2892	0.1030607539
2893	0.1030311223
2894	0.10301347
2895	0.1030024862
2896	0.1029875617
2897	0.1029801722
2898	0.1029588796
2899	0.102941572
2900	0.1029193917
2901	0.1029128526
2902	0.1028757206
2903	0.102866425
2904	0.1028126508
2905	0.1027670276
2906	0.1027627665
2907	0.1027491448
2908	0.1027391715
2909	0.1027267771
2910	0.1027136914
2911	0.1027058917
2912	0.1026820463
2913	0.1026572206
2914	0.1026525053
2915	0.1026255162
2916	0.1026079665
2917	0.1026008681
2918	0.1025741512
2919	0.1025725629
2920	0.1025646117
2921	0.102522417
2922	0.1025197978
2923	0.1025059923
2924	0.1024800692
2925	0.1024680133
